S000033783	CDS		YDL035C	YDL035C		chromosome 4		4	392000	389115	C		2/17/1970	2/17/1970	YDL035C///
S000002191	ORF		YDL033C	SLM3		chromosome 4		4	393855	392602	C		2/17/1970	2/17/1970	SLM3/SLM3/tRNA-specific 2-thiouridylase, responsible for 2-thiolation of the wobble base of mitochondrial tRNAs; human ortholog is implicated in myoclonus epilepsy associated with ragged red fibers (MERRF)/
S000032981	CDS		YDL033C	YDL033C		chromosome 4		4	393855	392602	C		2/17/1970	2/17/1970	YDL033C///
S000002189	ORF		YDL031W	DBP10		chromosome 4		4	394160	397147	W		2/17/1970	2/17/1970	DBP10/DBP10/Putative ATP-dependent RNA helicase of the DEAD-box protein family, constituent of 66S pre-ribosomal particles; essential protein involved in ribosome biogenesis/
S000032837	CDS		YDL031W	YDL031W		chromosome 4		4	394160	397147	W		2/17/1970	2/17/1970	YDL031W///
S000002188	ORF		YDL030W	PRP9		chromosome 4		4	397480	399072	W		2/17/1970	2/17/1970	PRP9/PRP9/Subunit of the SF3a splicing factor complex, required for spliceosome assembly; acts after the formation of the U1 snRNP-pre-mRNA complex/
S000031920	CDS		YDL030W	YDL030W		chromosome 4		4	397480	399072	W		2/17/1970	2/17/1970	YDL030W///
S000002187	ORF		YDL029W	ARP2		chromosome 4		4	399283	400581	W		2/17/1970	2/17/1970	ARP2/ARP2/Essential component of the Arp2/3 complex, which is a highly conserved actin nucleation center required for the motility and integrity of actin patches; involved in endocytosis and membrane growth and polarity/
S000032598	CDS		YDL029W	YDL029W		chromosome 4		4	399283	399304	W		2/17/1970	2/17/1970	YDL029W///
S000032599	CDS		YDL029W	YDL029W		chromosome 4		4	399428	400581	W		2/17/1970	2/17/1970	YDL029W///
S000002186	ORF		YDL028C	MPS1		chromosome 4		4	403234	400940	C		2/17/1970	2/17/1970	MPS1/MPS1/Dual-specificity kinase required for spindle pole body (SPB) duplication and spindle checkpoint function; substrates include SPB proteins Spc42p, Spc110p, and Spc98p, mitotic exit network protein Mob1p, and checkpoint protein Mad1p/
S000031526	CDS		YDL028C	YDL028C		chromosome 4		4	403234	400940	C		2/17/1970	2/17/1970	YDL028C///
S000002185	ORF		YDL027C	YDL027C		chromosome 4		4	404901	403639	C		2/17/1970	2/17/1970	YDL027C//Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; YDL027C is not an essential gene/
S000031399	CDS		YDL027C	YDL027C		chromosome 4		4	404901	403639	C		2/17/1970	2/17/1970	YDL027C///
S000002183	ORF		YDL025C	YDL025C		chromosome 4		4	407150	405288	C		2/17/1970	2/17/1970	YDL025C//Putative protein kinase, potentially phosphorylated by Cdc28p; YDL025C is not an essential gene/
S000030352	CDS		YDL025C	YDL025C		chromosome 4		4	407150	405288	C		2/17/1970	2/17/1970	YDL025C///
S000118433	ARS		ARS414	ARS414		chromosome 4		4	408019	408260	W		2/17/1970	2/17/1970	ARS414//Autonomously Replicating Sequence/
S000002182	ORF		YDL024C	DIA3		chromosome 4		4	409801	408395	C		2/17/1970	2/17/1970	DIA3/DIA3/Protein of unknown function, involved in invasive and pseudohyphal growth/
S000030155	CDS		YDL024C	YDL024C		chromosome 4		4	409801	408395	C		2/17/1970	2/17/1970	YDL024C///
S000032254	noncoding_exon		TA(AGC)D	TA(AGC)D		chromosome 4		4	410323	410395	W		2/17/1970	2/17/1970	tA(AGC)D///
S000006510	tRNA		TA(AGC)D	TA(AGC)D		chromosome 4		4	410323	410395	W		2/17/1970	2/17/1970	tA(AGC)D//tRNA-Ala (Ala1), one of 11 nuclear tRNA genes containing the tDNA-anticodon AGC (converted to IGC in the mature tRNA), decodes GCU and GCC codons into alanine, one of 16 nuclear tRNAs for alanine/
S000002180	ORF		YDL022W	GPD1		chromosome 4		4	411769	412944	W		2/17/1970	2/17/1970	GPD1/GPD1/NAD-dependent glycerol-3-phosphate dehydrogenase, key enzyme of glycerol synthesis, essential for growth under osmotic stress; expression regulated by high-osmolarity glycerol response pathway; homolog of Gpd2p/
S000037411	CDS		YDL022W	YDL022W		chromosome 4		4	411769	412944	W		2/17/1970	2/17/1970	YDL022W///
S000002179	ORF		YDL021W	GPM2		chromosome 4		4	413897	414832	W		2/17/1970	2/17/1970	GPM2/GPM2/Homolog of Gpm1p phosphoglycerate mutase, which converts 3-phosphoglycerate to 2-phosphoglycerate in glycolysis; may be non-functional derivative of a gene duplication event/
S000037296	CDS		YDL021W	YDL021W		chromosome 4		4	413897	414832	W		2/17/1970	2/17/1970	YDL021W///
S000002178	ORF		YDL020C	RPN4		chromosome 4		4	416652	415057	C		2/17/1970	2/17/1970	RPN4/RPN4/Transcription factor that stimulates expression of proteasome genes; Rpn4p levels are in turn regulated by the 26S proteasome in a negative feedback control mechanism; RPN4 is transcriptionally regulated by various stress responses/
S000036564	CDS		YDL020C	YDL020C		chromosome 4		4	416652	415057	C		2/17/1970	2/17/1970	YDL020C///
S000002177	ORF		YDL019C	OSH2		chromosome 4		4	421458	417607	C		2/17/1970	2/17/1970	OSH2/OSH2/Member of an oxysterol-binding protein family with seven members in S. cerevisiae; family members have overlapping, redundant functions in sterol metabolism and collectively perform a function essential for viability/
S000035539	CDS		YDL019C	YDL019C		chromosome 4		4	421458	417607	C		2/17/1970	2/17/1970	YDL019C///
S000002176	ORF		YDL018C	ERP3		chromosome 4		4	423454	422777	C		2/17/1970	2/17/1970	ERP3/ERP3/Protein with similarity to Emp24p and Erv25p, member of the p24 family involved in ER to Golgi transport/
S000035452	CDS		YDL018C	YDL018C		chromosome 4		4	423454	422777	C		2/17/1970	2/17/1970	YDL018C///
S000002175	ORF		YDL017W	CDC7		chromosome 4		4	424153	425676	W		2/17/1970	2/17/1970	CDC7/CDC7/DDK (Dbf4-dependent kinase) catalytic subunit required for firing origins and replication fork progression in mitosis through phosphorylation of Mcm2-7p complexes and Cdc45p; kinase activity correlates with cyclical DBF4 expression/
S000035373	CDS		YDL017W	YDL017W		chromosome 4		4	424153	425676	W		2/17/1970	2/17/1970	YDL017W///
S000002173	ORF		YDL015C	TSC13		chromosome 4		4	426878	425946	C		2/17/1970	2/17/1970	TSC13/TSC13/Enoyl reductase that catalyzes the last step in each cycle of very long chain fatty acid elongation, localizes to the ER, highly enriched in a structure marking nuclear-vacuolar junctions, coimmunoprecipitates with elongases Fen1p and Sur4p/
S000034157	CDS		YDL015C	YDL015C		chromosome 4		4	426878	425946	C		2/17/1970	2/17/1970	YDL015C///
S000002172	ORF		YDL014W	NOP1		chromosome 4		4	427308	428291	W		2/17/1970	2/17/1970	NOP1/NOP1/Nucleolar protein, component of the small subunit processome complex, which is required for processing of pre-18S rRNA; has similarity to mammalian fibrillarin/
S000034123	CDS		YDL014W	YDL014W		chromosome 4		4	427308	428291	W		2/17/1970	2/17/1970	YDL014W///
S000002171	ORF		YDL013W	SLX5		chromosome 4		4	429011	430870	W		2/17/1970	2/17/1970	SLX5/SLX5/Subunit of the Slx5-Slx8 substrate-specific ubiquitin ligase complex; stimulated by prior attachment of SUMO to the substrate/
S000033268	CDS		YDL013W	YDL013W		chromosome 4		4	429011	430870	W		2/17/1970	2/17/1970	YDL013W///
S000002170	ORF		YDL012C	YDL012C		chromosome 4		4	431461	431052	C		2/17/1970	2/17/1970	YDL012C//Plasma membrane protein of unknown function; may contribute to Non-homologous end-joining (NHEJ) based on double deletion with htz1; YDL012C is not an essential gene/
S000033170	CDS		YDL012C	YDL012C		chromosome 4		4	431330	431052	C		2/17/1970	2/17/1970	YDL012C///
S000033169	CDS		YDL012C	YDL012C		chromosome 4		4	431461	431417	C		2/17/1970	2/17/1970	YDL012C///
S000002168	ORF		YDL010W	GRX6		chromosome 4		4	432274	432969	W		2/17/1970	2/17/1970	GRX6/GRX6/Cis-golgi localized monothiol glutaredoxin that binds an iron-sulfur cluster; more similar in activity to dithiol than other monothiol glutaredoxins; involved in the oxidative stress response; functional overlap with GRX6/
S000032278	CDS		YDL010W	YDL010W		chromosome 4		4	432274	432969	W		2/17/1970	2/17/1970	YDL010W///
S000002166	ORF		YDL008W	APC11		chromosome 4		4	433441	433938	W		2/17/1970	2/17/1970	APC11/APC11/Catalytic core subunit of the Anaphase-Promoting Complex/Cyclosome (APC/C), which is a ubiquitin-protein ligase required for degradation of anaphase inhibitors, including mitotic cyclins, during the metaphase/anaphase transition/
S000032227	CDS		YDL008W	YDL008W		chromosome 4		4	433441	433938	W		2/17/1970	2/17/1970	YDL008W///
S000032153	noncoding_exon		TT(AGU)D	TT(AGU)D		chromosome 4		4	434280	434208	C		2/17/1970	2/17/1970	tT(AGU)D///
S000006739	tRNA		TT(AGU)D	TT(AGU)D		chromosome 4		4	434280	434208	C		2/17/1970	2/17/1970	tT(AGU)D//tRNA-Thr/
S000006842	long_terminal_repeat		YDLCDELTA1	YDLCDELTA1		chromosome 4		4	434683	434367	C		2/17/1970	2/17/1970	YDLCdelta1//Ty1 LTR/
S000113557	ORF		YDL007C-A	YDL007C-A		chromosome 4		4	436768	436511	C		2/17/1970	2/17/1970	YDL007C-A//Putative protein of unknown function/
S000113558	CDS		YDL007C-A	YDL007C-A		chromosome 4		4	436768	436511	C		2/17/1970	2/17/1970	YDL007C-A///
S000006843	long_terminal_repeat		YDLWTAU1	YDLWTAU1		chromosome 4		4	437093	437462	W		2/17/1970	2/17/1970	YDLWtau1//Ty4 LTR/
S000031630	noncoding_exon		TS(AGA)D1	TS(AGA)D1		chromosome 4		4	437716	437797	W		2/17/1970	2/17/1970	tS(AGA)D1///
S000006721	tRNA		TS(AGA)D1	TS(AGA)D1		chromosome 4		4	437716	437797	W		2/17/1970	2/17/1970	tS(AGA)D1//tRNA-Ser/
S000002165	ORF		YDL007W	RPT2		chromosome 4		4	437991	439304	W		2/17/1970	2/17/1970	RPT2/RPT2/One of six ATPases of the 19S regulatory particle of the 26S proteasome involved in the degradation of ubiquitinated substrates; required for normal peptide hydrolysis by the core 20S particle/
S000031210	CDS		YDL007W	YDL007W		chromosome 4		4	437991	439304	W		2/17/1970	2/17/1970	YDL007W///
S000002164	ORF		YDL006W	PTC1		chromosome 4		4	439853	440698	W		2/17/1970	2/17/1970	PTC1/PTC1/Type 2C protein phosphatase (PP2C); inactivates the osmosensing MAPK cascade by dephosphorylating Hog1p; mutation delays mitochondrial inheritance; deletion reveals defects in precursor tRNA splicing, sporulation and cell separation/
S000031084	CDS		YDL006W	YDL006W		chromosome 4		4	439853	440698	W		2/17/1970	2/17/1970	YDL006W///
S000002163	ORF		YDL005C	MED2		chromosome 4		4	442253	440958	C		2/17/1970	2/17/1970	MED2/MED2/Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation/
S000030042	CDS		YDL005C	YDL005C		chromosome 4		4	442253	440958	C		2/17/1970	2/17/1970	YDL005C///
S000002162	ORF		YDL004W	ATP16		chromosome 4		4	442973	443455	W		2/17/1970	2/17/1970	ATP16/ATP16/Delta subunit of the central stalk of mitochondrial F1F0 ATP synthase, which is a large, evolutionarily conserved enzyme complex required for ATP synthesis; phosphorylated/
S000030001	CDS		YDL004W	YDL004W		chromosome 4		4	442973	443455	W		2/17/1970	2/17/1970	YDL004W///
S000002161	ORF		YDL003W	MCD1		chromosome 4		4	444627	446327	W		2/17/1970	2/17/1970	MCD1/MCD1/Essential protein required for sister chromatid cohesion in mitosis and meiosis; subunit of the cohesin complex; expression is cell cycle regulated and peaks in S phase/
S000029870	CDS		YDL003W	YDL003W		chromosome 4		4	444627	446327	W		2/17/1970	2/17/1970	YDL003W///
S000002160	ORF		YDL002C	NHP10		chromosome 4		4	447522	446911	C		2/17/1970	2/17/1970	NHP10/NHP10/Protein related to mammalian high mobility group proteins; likely component of the INO80 complex, which is an ATP-dependent chromatin-remodeling complex/
S000037122	CDS		YDL002C	YDL002C		chromosome 4		4	447522	446911	C		2/17/1970	2/17/1970	YDL002C///
S000002159	ORF		YDL001W	RMD1		chromosome 4		4	447928	449220	W		2/17/1970	2/17/1970	RMD1/RMD1/Cytoplasmic protein required for sporulation/
S000037078	CDS		YDL001W	YDL001W		chromosome 4		4	447928	449220	W		2/17/1970	2/17/1970	YDL001W///
S000006466	centromere		CEN4	CEN4		chromosome 4		4	449655	449765	W		2/17/1970	2/17/1970	CEN4/CEN4/Chromosome IV centromere/
S000077266	CDEI		CEN4	CEN4		chromosome 4		4	449655	449664	W		2/17/1970	2/17/1970	CEN4///
S000077267	CDEII		CEN4	CEN4		chromosome 4		4	449665	449740	W		2/17/1970	2/17/1970	CEN4///
S000077268	CDEIII		CEN4	CEN4		chromosome 4		4	449741	449765	W		2/17/1970	2/17/1970	CEN4///
S000002408	ORF		YDR001C	NTH1		chromosome 4		4	452419	450164	C		2/17/1970	2/17/1970	NTH1/NTH1/Neutral trehalase, degrades trehalose; required for thermotolerance and may mediate resistance to other cellular stresses; may be phosphorylated by Cdc28p/
S000033545	CDS		YDR001C	YDR001C		chromosome 4		4	452419	450164	C		2/17/1970	2/17/1970	YDR001C///
S000002409	ORF		YDR002W	YRB1		chromosome 4		4	452989	453594	W		2/17/1970	2/17/1970	YRB1/YRB1/Ran GTPase binding protein; involved in nuclear protein import and RNA export, ubiquitin-mediated protein degradation during the cell cycle; shuttles between the nucleus and cytoplasm; is essential; homolog of human RanBP1/
S000034475	CDS		YDR002W	YDR002W		chromosome 4		4	452989	453594	W		2/17/1970	2/17/1970	YDR002W///
S000002410	ORF		YDR003W	RCR2		chromosome 4		4	454066	454698	W		2/17/1970	2/17/1970	RCR2/RCR2/Vacuolar protein that presumably functions within the endosomal-vacuolar trafficking pathway, affecting events that determine whether plasma membrane proteins are degraded or routed to the plasma membrane; similar to Rcr1p/
S000034587	CDS		YDR003W	YDR003W		chromosome 4		4	454066	454698	W		2/17/1970	2/17/1970	YDR003W///
S000028819	ORF		YDR003W-A	YDR003W-A		chromosome 4		4	454726	454848	W		2/17/1970	2/17/1970	YDR003W-A//Putative protein of unknown function; identified by expression profiling and mass spectrometry/
S000033630	CDS		YDR003W-A	YDR003W-A		chromosome 4		4	454726	454848	W		2/17/1970	2/17/1970	YDR003W-A///
S000002411	ORF		YDR004W	RAD57		chromosome 4		4	455145	456527	W		2/17/1970	2/17/1970	RAD57/RAD57/Protein that stimulates strand exchange by stabilizing the binding of Rad51p to single-stranded DNA; involved in the recombinational repair of double-strand breaks in DNA during vegetative growth and meiosis; forms heterodimer with Rad55p/
S000034681	CDS		YDR004W	YDR004W		chromosome 4		4	455145	456527	W		2/17/1970	2/17/1970	YDR004W///
S000002412	ORF		YDR005C	MAF1		chromosome 4		4	458047	456780	C		2/17/1970	2/17/1970	MAF1/MAF1/Negative regulator of RNA polymerase III; component of several signaling pathways that repress polymerase III transcription in response to changes in cellular environment; targets the initiation factor TFIIIB/
S000034763	CDS		YDR005C	YDR005C		chromosome 4		4	457961	456780	C		2/17/1970	2/17/1970	YDR005C///
S000034762	CDS		YDR005C	YDR005C		chromosome 4		4	458047	458042	C		2/17/1970	2/17/1970	YDR005C///
S000002413	ORF		YDR006C	SOK1		chromosome 4		4	461191	458486	C		2/17/1970	2/17/1970	SOK1/SOK1/Protein whose overexpression suppresses the growth defect of mutants lacking protein kinase A activity; involved in cAMP-mediated signaling; localized to the nucleus; similar to the mouse testis-specific protein PBS13/
S000035723	CDS		YDR006C	YDR006C		chromosome 4		4	461191	458486	C		2/17/1970	2/17/1970	YDR006C///
BPORF0000029923	ORF		BPORF0000029923	ERG20		chromosome 4		4	462630	461423	C		2/17/1970	2/17/1970	From construct i00002. 
BPCDS0000029923	CDS		BPORF0000029923	BPORF0000029923		chromosome 4		4	462630	461423	C		2/17/1970	2/17/1970	From construct i00002. 
BPORF0000029925	ORF		BPORF0000029925	tHMGR		chromosome 4		4	463299	465040	W		2/17/1970	2/17/1970	From construct i00002. 
BPCDS0000029925	CDS		BPORF0000029925	BPORF0000029925		chromosome 4		4	463299	465040	W		2/17/1970	2/17/1970	From construct i00002. 
S000002414	ORF		YDR007W	TRP1		chromosome 4		4	465272	465946	W		2/17/1970	2/17/1970	TRP1/TRP1/Phosphoribosylanthranilate isomerase that catalyzes the third step in tryptophan biosynthesis; in 2004, the sequence of TRP1 from strain S228C was updated by changing the previously annotated internal STOP (TAA) to serine (TCA)/
S000035920	CDS		YDR007W	YDR007W		chromosome 4		4	465272	465946	W		2/17/1970	2/17/1970	YDR007W///
S000029652	ARS		ARS416	ARS1		chromosome 4		4	465784	466622	W		2/17/1970	2/17/1970	ARS1/ARS1/Early-firing autonomously replicating sequence/
S000121228	ARS consensus sequence		ARS416	ARS416		chromosome 4		4	466036	466026	C		2/17/1970	2/17/1970	ARS416///
S000002416	ORF		YDR009W	GAL3		chromosome 4		4	466864	468426	W		2/17/1970	2/17/1970	GAL3/GAL3/Transcriptional regulator involved in activation of the GAL genes in response to galactose; forms a complex with Gal80p to relieve Gal80p inhibition of Gal4p; binds galactose and ATP but does not have galactokinase activity/
S000037895	CDS		YDR009W	YDR009W		chromosome 4		4	466864	468426	W		2/17/1970	2/17/1970	YDR009W///
S000002418	ORF		YDR011W	SNQ2		chromosome 4		4	469349	473854	W		2/17/1970	2/17/1970	SNQ2/SNQ2/Plasma membrane ATP-binding cassette (ABC) transporter, multidrug transporter involved in multidrug resistance and resistance to singlet oxygen species/
S000037672	CDS		YDR011W	YDR011W		chromosome 4		4	469349	473854	W		2/17/1970	2/17/1970	YDR011W///
S000002419	ORF		YDR012W	RPL4B		chromosome 4		4	475283	476371	W		2/17/1970	2/17/1970	RPL4B/RPL4B/Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl4Ap and has similarity to E. coli L4 and rat L4 ribosomal proteins/
S000037729	CDS		YDR012W	YDR012W		chromosome 4		4	475283	476371	W		2/17/1970	2/17/1970	YDR012W///
S000002420	ORF		YDR013W	PSF1		chromosome 4		4	476587	477213	W		2/17/1970	2/17/1970	PSF1/PSF1/Subunit of the GINS complex (Sld5p, Psf1p, Psf2p, Psf3p), which is localized to DNA replication origins and implicated in assembly of the DNA replication machinery/
S000037779	CDS		YDR013W	YDR013W		chromosome 4		4	476587	477213	W		2/17/1970	2/17/1970	YDR013W///
S000002421	ORF		YDR014W	RAD61		chromosome 4		4	477476	479419	W		2/17/1970	2/17/1970	RAD61/RAD61/Protein of unknown function; mutation confers radiation sensitivity/
S000030660	CDS		YDR014W	YDR014W		chromosome 4		4	477476	479419	W		2/17/1970	2/17/1970	YDR014W///
S000113613	ORF		YDR014W-A	HED1		chromosome 4		4	481227	481715	W		2/17/1970	2/17/1970	HED1/HED1/Meiosis-specific protein that down-regulates Rad51p-mediated mitotic recombination when the meiotic recombination machinery is impaired; early meiotic gene, transcribed specifically during meiotic prophase/
S000114898	CDS		YDR014W-A	YDR014W-A		chromosome 4		4	481227	481715	W		2/17/1970	2/17/1970	YDR014W-A///
S000002423	ORF		YDR016C	DAD1		chromosome 4		4	482188	481904	C		2/17/1970	2/17/1970	DAD1/DAD1/Essential subunit of the Dam1 complex (aka DASH complex), couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; is transferred to the kinetochore prior to mitosis/
S000030807	CDS		YDR016C	YDR016C		chromosome 4		4	482188	481904	C		2/17/1970	2/17/1970	YDR016C///
S000002424	ORF		YDR017C	KCS1		chromosome 4		4	485697	482545	C		2/17/1970	2/17/1970	KCS1/KCS1/Inositol hexakisphosphate (IP6) and inositol heptakisphosphate (IP7) kinase; generation of high energy inositol pyrophosphates by Kcs1p is required for many processes such as vacuolar biogenesis, stress response and telomere maintenance/
S000031751	CDS		YDR017C	YDR017C		chromosome 4		4	485697	482545	C		2/17/1970	2/17/1970	YDR017C///
S000002425	ORF		YDR018C	YDR018C		chromosome 4		4	487290	486100	C		2/17/1970	2/17/1970	YDR018C//Probable membrane protein with three predicted transmembrane domains; homologous to Ybr042cp, similar to C. elegans F55A11.5 and maize 1-acyl-glycerol-3-phosphate acyltransferase; null exhibits no apparent phenotype/
S000031907	CDS		YDR018C	YDR018C		chromosome 4		4	487290	486100	C		2/17/1970	2/17/1970	YDR018C///
S000118434	ARS		ARS417	ARS417		chromosome 4		4	487282	487526	W		2/17/1970	2/17/1970	ARS417//Autonomously Replicating Sequence/
S000002426	ORF		YDR019C	GCV1		chromosome 4		4	488795	487593	C		2/17/1970	2/17/1970	GCV1/GCV1/T subunit of the mitochondrial glycine decarboxylase complex, required for the catabolism of glycine to 5,10-methylene-THF; expression is regulated by levels of levels of 5,10-methylene-THF in the cytoplasm/
S000032068	CDS		YDR019C	YDR019C		chromosome 4		4	488795	487593	C		2/17/1970	2/17/1970	YDR019C///
S000002427	ORF		YDR020C	YDR020C		chromosome 4		4	489874	489176	C		2/17/1970	2/17/1970	YDR020C//Predicted protein shares weak similarity with uridine kinases and with phosphoribokinases; null mutant suppresses dst1delta sensitivity for 6-azauracil/
S000032817	CDS		YDR020C	YDR020C		chromosome 4		4	489874	489176	C		2/17/1970	2/17/1970	YDR020C///
S000002428	ORF		YDR021W	FAL1		chromosome 4		4	490234	491433	W		2/17/1970	2/17/1970	FAL1/FAL1/Nucleolar protein required for maturation of 18S rRNA, member of the eIF4A subfamily of DEAD-box ATP-dependent RNA helicases/
S000032973	CDS		YDR021W	YDR021W		chromosome 4		4	490234	491433	W		2/17/1970	2/17/1970	YDR021W///
S000002429	ORF		YDR022C	CIS1		chromosome 4		4	492092	491502	C		2/17/1970	2/17/1970	CIS1/CIS1/Autophagy-specific protein required for autophagosome formation; may form a complex with Atg17p and Atg29p that localizes other proteins to the pre-autophagosomal structure; high-copy suppressor of CIK1 deletion/
S000033002	CDS		YDR022C	YDR022C		chromosome 4		4	492092	491502	C		2/17/1970	2/17/1970	YDR022C///
S000036290	noncoding_exon		TV(UAC)D	TV(UAC)D		chromosome 4		4	492300	492227	C		2/17/1970	2/17/1970	tV(UAC)D///
S000006770	tRNA		TV(UAC)D	TV(UAC)D		chromosome 4		4	492300	492227	C		2/17/1970	2/17/1970	tV(UAC)D//tRNA-Val/
S000002430	ORF		YDR023W	SES1		chromosome 4		4	492938	494326	W		2/17/1970	2/17/1970	SES1/SES1/Cytosolic seryl-tRNA synthetase, class II aminoacyl-tRNA synthetase that aminoacylates tRNA(Ser), displays tRNA-dependent amino acid recognition which enhances discrimination of the serine substrate, interacts with peroxin Pex21p/
S000033710	CDS		YDR023W	YDR023W		chromosome 4		4	492938	494326	W		2/17/1970	2/17/1970	YDR023W///
S000002432	ORF		YDR025W	RPS11A		chromosome 4		4	494945	495754	W		2/17/1970	2/17/1970	RPS11A/RPS11A/Protein component of the small (40S) ribosomal subunit; identical to Rps11Bp and has similarity to E. coli S17 and rat S11 ribosomal proteins/
S000033919	CDS		YDR025W	YDR025W		chromosome 4		4	494945	494989	W		2/17/1970	2/17/1970	YDR025W///
S000033920	CDS		YDR025W	YDR025W		chromosome 4		4	495329	495754	W		2/17/1970	2/17/1970	YDR025W///
S000002433	ORF		YDR026C	YDR026C		chromosome 4		4	497698	495986	C		2/17/1970	2/17/1970	YDR026C//Protein of unknown function that may interact with ribosomes, based on co-purification experiments; Myb-like DNA-binding protein that may bind to the Ter region of rDNA; interacts physically with Fob1p/
S000033977	CDS		YDR026C	YDR026C		chromosome 4		4	497698	495986	C		2/17/1970	2/17/1970	YDR026C///
S000002434	ORF		YDR027C	VPS54		chromosome 4		4	500748	498079	C		2/17/1970	2/17/1970	VPS54/VPS54/Component of the GARP (Golgi-associated retrograde protein) complex, Vps51p-Vps52p-Vps53p-Vps54p, which is required for the recycling of proteins from endosomes to the late Golgi; potentially phosphorylated by Cdc28p/
S000034876	CDS		YDR027C	YDR027C		chromosome 4		4	500748	498079	C		2/17/1970	2/17/1970	YDR027C///
S000002435	ORF		YDR028C	REG1		chromosome 4		4	504309	501265	C		2/17/1970	2/17/1970	REG1/REG1/Regulatory subunit of type 1 protein phosphatase Glc7p, involved in negative regulation of glucose-repressible genes/
S000035027	CDS		YDR028C	YDR028C		chromosome 4		4	504309	501265	C		2/17/1970	2/17/1970	YDR028C///
S000002437	ORF		YDR030C	RAD28		chromosome 4		4	506703	505183	C		2/17/1970	2/17/1970	RAD28/RAD28/Protein involved in DNA repair, related to the human CSA protein that is involved in transcription-coupled repair nucleotide excision repair/
S000036180	CDS		YDR030C	YDR030C		chromosome 4		4	506703	505183	C		2/17/1970	2/17/1970	YDR030C///
S000002438	ORF		YDR031W	MIC14		chromosome 4		4	506928	507293	W		2/17/1970	2/17/1970	MIC14/MIC14/Mitochondrial intermembrane space cysteine motif protein of 14 kDa/
S000036965	CDS		YDR031W	YDR031W		chromosome 4		4	506928	507293	W		2/17/1970	2/17/1970	YDR031W///
S000002439	ORF		YDR032C	PST2		chromosome 4		4	508125	507529	C		2/17/1970	2/17/1970	PST2/PST2/Protein with similarity to members of a family of flavodoxin-like proteins; induced by oxidative stress in a Yap1p dependent manner; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies/
S000036988	CDS		YDR032C	YDR032C		chromosome 4		4	508125	507529	C		2/17/1970	2/17/1970	YDR032C///
S000119069	ARS		ARS450	ARS450		chromosome 4		4	508773	509014	W		2/17/1970	2/17/1970	ARS450//Autonomously Replicating Sequence/
S000002440	ORF		YDR033W	MRH1		chromosome 4		4	511577	512539	W		2/17/1970	2/17/1970	MRH1/MRH1/Protein that localizes primarily to the plasma membrane, also found at the nuclear envelope; the authentic, non-tagged protein is detected in mitochondria in a phosphorylated state; has similarity to Hsp30p and Yro2p/
S000037115	CDS		YDR033W	YDR033W		chromosome 4		4	511577	512539	W		2/17/1970	2/17/1970	YDR033W///
S000002441	ORF		YDR034C	LYS14		chromosome 4		4	515538	513166	C		2/17/1970	2/17/1970	LYS14/LYS14/Transcriptional activator involved in regulation of genes of the lysine biosynthesis pathway; requires 2-aminoadipate semialdehyde as co-inducer/
S000037166	CDS		YDR034C	YDR034C		chromosome 4		4	515538	513166	C		2/17/1970	2/17/1970	YDR034C///
S000006844	long_terminal_repeat		YDRCDELTA2	YDRCDELTA2		chromosome 4		4	516686	516414	C		2/17/1970	2/17/1970	YDRCdelta2//Ty1 LTR/
S000006845	long_terminal_repeat		YDRCDELTA3	YDRCDELTA3		chromosome 4		4	517018	516687	C		2/17/1970	2/17/1970	YDRCdelta3//Ty1 LTR/
S000006862	retrotransposon		YDRCTY2-1	YDRCTY2-1		chromosome 4		4	523078	517121	C		2/17/1970	2/17/1970	YDRCTy2-1//Long Terminal Repeat (LTR) retrotransposon of the Copia (Pseudoviridae) group; contains co-transcribed genes TYA Gag and TYB Pol, encoding proteins involved in structure and function of virus-like particles, flanked by two direct repeats/
S000006846	long_terminal_repeat		YDRCDELTA4	YDRCDELTA4		chromosome 4		4	517451	517121	C		2/17/1970	2/17/1970	YDRCdelta4//Ty2 LTR/
S000007345	transposable_element_gene		YDR034C-D	YDR034C-D		chromosome 4		4	522787	517474	C		2/17/1970	2/17/1970	YDR034C-D//Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN); similar to retroviral genes/
S000007344	transposable_element_gene		YDR034C-C	YDR034C-C		chromosome 4		4	522787	521471	C		2/17/1970	2/17/1970	YDR034C-C//Retrotransposon TYA Gag gene co-transcribed with TYB Pol; translated as TYA or TYA-TYB polyprotein; Gag is a nucleocapsid protein that is the structural constituent of virus-like particles (VLPs); similar to retroviral Gag/
S000035119	plus_1_translational_frameshift		YDR034C-D	YDR034C-D		chromosome 4		4	521494	521494	C		2/17/1970	2/17/1970	YDR034C-D///
S000006847	long_terminal_repeat		YDRCDELTA5	YDRCDELTA5		chromosome 4		4	523078	522747	C		2/17/1970	2/17/1970	YDRCdelta5//Ty2 LTR/
